Node ID,URL,HTML,Targets,Status,Created At,Messages
7c6e26ad-fcfc-4402-aa3c-076674506e97,https://registrar.duke.edu/student-resources/academic-honors-and-recognition/,"<a data-entity-substitution=""canonical"" data-entity-type=""node"" data-entity-uuid=""f9e2e4cb-3794-4e08-a912-47cfb9e05a28"" href=""/student-resources/grade-point-average-gpa/"" title=""Grade Point Average (GPA)"">here</a>","a[title=""Grade Point Average (GPA)""]",Equalified,2024-09-04T19:17:39.172+00:00,"violation: The link has no styling (such as underline) to distinguish it from the surrounding text | violation: ""The link has insufficient color contrast of 1.99:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0577b1, surrounding text: #464343)"" | violation: Link In Text Block Rule: Ensure links are distinguished from surrounding text in a way that does not rely on color. Links must be distinguishable without relying on color. More information: https://dequeuniversity.com/rules/axe/4.10/link-in-text-block?application=axe-puppeteer"
b5b348c3-1b32-415c-bde8-270e5a14807f,https://registrar.duke.edu/student-resources/,"<a data-entity-substitution=""canonical"" data-entity-type=""node"" data-entity-uuid=""edad092b-e7af-4400-84ae-d6cc675342c8"" href=""/student-resources/transcripts/"" title=""Transcripts"">Transcripts page</a>","p > a[title=""Transcripts""][data-entity-substitution=""canonical""][data-entity-type=""node""]",Equalified,2024-09-04T19:17:38.211+00:00,"violation: The link has no styling (such as underline) to distinguish it from the surrounding text | violation: ""The link has insufficient color contrast of 1.99:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0577b1, surrounding text: #464343)"" | violation: Link In Text Block Rule: Ensure links are distinguished from surrounding text in a way that does not rely on color. Links must be distinguishable without relying on color. More information: https://dequeuniversity.com/rules/axe/4.10/link-in-text-block?application=axe-puppeteer"
dc5e184b-1ff2-4881-aca5-facf948bb5c6,https://registrar.duke.edu/data-reporting/,"<a data-entity-substitution=""canonical"" data-entity-type=""node"" data-entity-uuid=""ead0f5cf-2205-4de9-9957-32de33adfd03"" href=""/data-reporting/data-requests/"" title=""Data Requests"">ad hoc data request</a>","a[title=""Data Requests""]",Equalified,2024-09-04T19:16:45.305+00:00,"violation: Link In Text Block Rule: Ensure links are distinguished from surrounding text in a way that does not rely on color. Links must be distinguishable without relying on color. More information: https://dequeuniversity.com/rules/axe/4.10/link-in-text-block?application=axe-puppeteer | violation: ""The link has insufficient color contrast of 1.99:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0577b1, surrounding text: #464343)"" | violation: The link has no styling (such as underline) to distinguish it from the surrounding text"
df2f5937-5f15-44ad-ac52-973cd11a0e1e,https://registrar.duke.edu/student-resources/validate-certificate/,"<a data-entity-substitution=""canonical"" data-entity-type=""node"" data-entity-uuid=""e3aa7012-4b27-4829-8f12-7511a3350185"" href=""/student-resources/about-digital-certificates/"" title=""About Digital Certificates"">Overview</a>","li:nth-child(2) > a[data-entity-substitution=""canonical""][data-entity-type=""node""][title=""About Digital Certificates""]",Equalified,2024-09-04T19:16:48.522+00:00,"violation: Link In Text Block Rule: Ensure links are distinguished from surrounding text in a way that does not rely on color. Links must be distinguishable without relying on color. More information: https://dequeuniversity.com/rules/axe/4.10/link-in-text-block?application=axe-puppeteer | violation: The link has no styling (such as underline) to distinguish it from the surrounding text | violation: ""The link has insufficient color contrast of 1.99:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0577b1, surrounding text: #464343)"""
a51144b6-f780-447a-847a-707a0d10e7e8,https://registrar.duke.edu/student-resources/about-digital-certificates/,"<a data-entity-substitution=""canonical"" data-entity-type=""node"" data-entity-uuid=""df02db62-974e-4097-8249-9fcbc6ddbdae"" href=""/student-resources/validate-certificate/"" title=""Validate a Certificate"">Validation Services</a>","li:nth-child(3) > a[data-entity-substitution=""canonical""][data-entity-type=""node""][title=""Validate a Certificate""]",Equalified,2024-09-04T19:16:45.712+00:00,"violation: The link has no styling (such as underline) to distinguish it from the surrounding text | violation: ""The link has insufficient color contrast of 1.99:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0577b1, surrounding text: #464343)"" | violation: Link In Text Block Rule: Ensure links are distinguished from surrounding text in a way that does not rely on color. Links must be distinguishable without relying on color. More information: https://dequeuniversity.com/rules/axe/4.10/link-in-text-block?application=axe-puppeteer"
24497239-5113-45cf-85da-7b8ab704c558,https://registrar.duke.edu/student-resources/family-educational-rights-and-privacy-act-ferpa/,"<a href=""mailto:registrar@duke.edu"" class="""">registrar@duke.edu</a>","p:nth-child(27) > a[href$=""mailto:registrar@duke.edu""]",Equalified,2024-09-04T19:17:39.222+00:00,"violation: The link has no styling (such as underline) to distinguish it from the surrounding text | violation: ""The link has insufficient color contrast of 1.99:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0577b1, surrounding text: #464343)"" | violation: Link In Text Block Rule: Ensure links are distinguished from surrounding text in a way that does not rely on color. Links must be distinguishable without relying on color. More information: https://dequeuniversity.com/rules/axe/4.10/link-in-text-block?application=axe-puppeteer"
a01ecb8a-8ca0-4210-9b17-8a555fbaa0ec,https://registrar.duke.edu/faculty-staff-resources/grade-entry/,"<a data-entity-substitution=""canonical"" data-entity-type=""node"" data-entity-uuid=""6ebf6bc7-a75f-4089-a2ec-c4adebb6f63e"" href=""/help-guides/grade-change-request/"" title=""Help guide: Grade Change Request (DukeHub)"">Help guide: Grade Change Requests (DukeHub)</a>","p:nth-child(5) > a[data-entity-substitution=""canonical""][data-entity-type=""node""]",Equalified,2024-09-04T19:17:39.262+00:00,"violation: The link has no styling (such as underline) to distinguish it from the surrounding text | violation: Link In Text Block Rule: Ensure links are distinguished from surrounding text in a way that does not rely on color. Links must be distinguishable without relying on color. More information: https://dequeuniversity.com/rules/axe/4.10/link-in-text-block?application=axe-puppeteer | violation: ""The link has insufficient color contrast of 1.99:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0577b1, surrounding text: #464343)"""
7f573038-17f5-4ade-ac7b-2efe2e054b6c,https://registrar.duke.edu/student-resources/student-forms/,"<a href=""mailto:trinity_graduation@duke.edu"" class="""">Trinity Graduation Staff</a>",.paragraph__wysiwyg > ul > li:nth-child(2) > a,Equalified,2024-09-04T19:17:39.032+00:00,"violation: Link In Text Block Rule: Ensure links are distinguished from surrounding text in a way that does not rely on color. Links must be distinguishable without relying on color. More information: https://dequeuniversity.com/rules/axe/4.10/link-in-text-block?application=axe-puppeteer | violation: The link has no styling (such as underline) to distinguish it from the surrounding text | violation: ""The link has insufficient color contrast of 1.99:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0577b1, surrounding text: #464343)"""
387775a5-9ef2-42a5-bdeb-6c46ef7dfbba,https://registrar.duke.edu/faculty-staff-resources/25live-classroom-management/,"<a href=""mailto:Help-25Live@duke.edu"" class="""">help-25live@duke.edu</a>","a[href=""mailto:Help-25Live@duke.edu""]",Equalified,2024-09-04T19:17:39.192+00:00,"violation: ""The link has insufficient color contrast of 1.99:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0577b1, surrounding text: #464343)"" | violation: The link has no styling (such as underline) to distinguish it from the surrounding text | violation: Link In Text Block Rule: Ensure links are distinguished from surrounding text in a way that does not rely on color. Links must be distinguishable without relying on color. More information: https://dequeuniversity.com/rules/axe/4.10/link-in-text-block?application=axe-puppeteer"
d295c7c8-90b6-419e-a2f7-aa3136642f78,https://registrar.duke.edu/student-resources/transcripts/,"<a href=""mailto:registrar@duke.edu"" class="""">Email registrar@duke.edu</a>","p:nth-child(4) > a[href$=""mailto:registrar@duke.edu""]",Equalified,2024-09-04T19:17:38.972+00:00,"violation: ""The link has insufficient color contrast of 1.99:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0577b1, surrounding text: #464343)"" | violation: Link In Text Block Rule: Ensure links are distinguished from surrounding text in a way that does not rely on color. Links must be distinguishable without relying on color. More information: https://dequeuniversity.com/rules/axe/4.10/link-in-text-block?application=axe-puppeteer | violation: The link has no styling (such as underline) to distinguish it from the surrounding text"
5dcafb41-6beb-4a5d-84df-9849c4580628,https://registrar.duke.edu/student-resources/validate-certificate/,"<a href=""#more"" class="""">below</a>","a[href$=""#more""]",Equalified,2024-09-04T19:16:46.452+00:00,"violation: The link has no styling (such as underline) to distinguish it from the surrounding text | violation: Link In Text Block Rule: Ensure links are distinguished from surrounding text in a way that does not rely on color. Links must be distinguishable without relying on color. More information: https://dequeuniversity.com/rules/axe/4.10/link-in-text-block?application=axe-puppeteer | violation: ""The link has insufficient color contrast of 1.99:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0577b1, surrounding text: #464343)"""
bbf153ff-50e9-45b9-8d33-432eedefaa2d,https://registrar.duke.edu/faculty-staff-resources/25live-classroom-management/,"<a data-entity-substitution=""canonical"" data-entity-type=""node"" data-entity-uuid=""afd44032-dbac-4333-8394-2c4a9bd8bb69"" href=""/student-resources/reserve-classroom/"" title=""Reserve A Classroom"">Click here for information about reserving&nbsp;a classroom.</a>","a[data-entity-substitution=""canonical""]",Equalified,2024-09-04T19:17:38.122+00:00,"violation: The link has no styling (such as underline) to distinguish it from the surrounding text | violation: Link In Text Block Rule: Ensure links are distinguished from surrounding text in a way that does not rely on color. Links must be distinguishable without relying on color. More information: https://dequeuniversity.com/rules/axe/4.10/link-in-text-block?application=axe-puppeteer | violation: ""The link has insufficient color contrast of 1.99:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0577b1, surrounding text: #464343)"""
7066df03-0225-4937-8c7e-b737c9a62904,https://registrar.duke.edu/student-resources/academic-honors-and-recognition/,"<a data-entity-substitution=""canonical"" data-entity-type=""node"" data-entity-uuid=""b68ae134-e6d0-4d01-ab8c-1c311daf5ab6"" href=""/registration/interinstitutional-registration/"" title=""Interinstitutional Registration"">interinstitutional agreement</a>","p:nth-child(1) > a[data-entity-substitution=""canonical""][data-entity-type=""node""]",Equalified,2024-09-04T19:17:38.115+00:00,"violation: The link has no styling (such as underline) to distinguish it from the surrounding text | violation: ""The link has insufficient color contrast of 1.99:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0577b1, surrounding text: #464343)"" | violation: Link In Text Block Rule: Ensure links are distinguished from surrounding text in a way that does not rely on color. Links must be distinguishable without relying on color. More information: https://dequeuniversity.com/rules/axe/4.10/link-in-text-block?application=axe-puppeteer"
4cc79eba-2814-4420-af4d-6fb264909e8a,https://registrar.duke.edu/faculty-staff-resources/course-catalog/,"<a data-entity-substitution=""canonical"" data-entity-type=""node"" data-entity-uuid=""07ec0804-2026-4330-bd67-af39f3bd8371"" href=""/help-guides/catalog-numbers/"" title=""Help guide: Finding Available Catalog Numbers"">Help guide: Finding Available Catalog Numbers</a>","a[data-entity-substitution=""canonical""]",Equalified,2024-09-04T19:17:38.102+00:00,"violation: ""The link has insufficient color contrast of 1.99:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0577b1, surrounding text: #464343)"" | violation: Link In Text Block Rule: Ensure links are distinguished from surrounding text in a way that does not rely on color. Links must be distinguishable without relying on color. More information: https://dequeuniversity.com/rules/axe/4.10/link-in-text-block?application=axe-puppeteer | violation: The link has no styling (such as underline) to distinguish it from the surrounding text"
3b554698-99b5-48ef-b063-f5157d1de572,https://registrar.duke.edu/student-resources/transfer-credit/,"<a data-entity-substitution=""canonical"" data-entity-type=""node"" data-entity-uuid=""cbdae1e3-22d9-45ad-9554-3dc033b837cd"" href=""/student-resources/advanced-placement-credit/"" title=""Advanced Placement Credit"">here</a>","a[data-entity-substitution=""canonical""]",Equalified,2024-09-04T19:17:37.952+00:00,"violation: Link In Text Block Rule: Ensure links are distinguished from surrounding text in a way that does not rely on color. Links must be distinguishable without relying on color. More information: https://dequeuniversity.com/rules/axe/4.10/link-in-text-block?application=axe-puppeteer | violation: ""The link has insufficient color contrast of 1.99:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0577b1, surrounding text: #464343)"" | violation: The link has no styling (such as underline) to distinguish it from the surrounding text"
a0329592-b0cc-4569-be74-520c282c21e2,https://registrar.duke.edu/student-resources/about-digital-certificates/,"<a data-entity-substitution=""canonical"" data-entity-type=""node"" data-entity-uuid=""df02db62-974e-4097-8249-9fcbc6ddbdae"" href=""/student-resources/validate-certificate/"" title=""Validate a Certificate"">Validation</a>","li:nth-child(2) > a[data-entity-substitution=""canonical""][data-entity-type=""node""][title=""Validate a Certificate""]",Equalified,2024-09-04T19:16:46.472+00:00,"violation: Link In Text Block Rule: Ensure links are distinguished from surrounding text in a way that does not rely on color. Links must be distinguishable without relying on color. More information: https://dequeuniversity.com/rules/axe/4.10/link-in-text-block?application=axe-puppeteer | violation: The link has no styling (such as underline) to distinguish it from the surrounding text | violation: ""The link has insufficient color contrast of 1.99:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0577b1, surrounding text: #464343)"""
5de48656-ee77-4edd-805a-6f25330287e5,https://registrar.duke.edu/student-resources/validate-certificate/,"<a data-entity-substitution=""canonical"" data-entity-type=""node"" data-entity-uuid=""e3aa7012-4b27-4829-8f12-7511a3350185"" href=""/student-resources/about-digital-certificates/"" title=""About Digital Certificates"">About Digital Certificates</a>","p > a[data-entity-substitution=""canonical""][data-entity-type=""node""][title=""About Digital Certificates""]",Equalified,2024-09-04T19:16:47.122+00:00,"violation: ""The link has insufficient color contrast of 1.99:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0577b1, surrounding text: #464343)"" | violation: The link has no styling (such as underline) to distinguish it from the surrounding text | violation: Link In Text Block Rule: Ensure links are distinguished from surrounding text in a way that does not rely on color. Links must be distinguishable without relying on color. More information: https://dequeuniversity.com/rules/axe/4.10/link-in-text-block?application=axe-puppeteer"
3f715dcf-fb3e-4304-995d-678b5bb4a293,https://registrar.duke.edu/faculty-staff-resources/processing-calendar/,"<a data-entity-substitution=""canonical"" data-entity-type=""node"" data-entity-uuid=""089296c6-1710-4b1e-af4d-85b6451fc5cf"" href=""/student-resources/exam-schedules/"" title=""Exam Schedules"">Final examinations</a>","td:nth-child(2) > a[title=""Exam Schedules""][data-entity-substitution=""canonical""][data-entity-type=""node""]",Equalified,2024-09-04T19:16:47.042+00:00,"violation: Link In Text Block Rule: Ensure links are distinguished from surrounding text in a way that does not rely on color. Links must be distinguishable without relying on color. More information: https://dequeuniversity.com/rules/axe/4.10/link-in-text-block?application=axe-puppeteer | violation: The link has no styling (such as underline) to distinguish it from the surrounding text | violation: ""The link has insufficient color contrast of 1.99:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0577b1, surrounding text: #464343)"""
00c4b2eb-6e90-43af-bba2-659ef60049be,https://registrar.duke.edu/faculty-staff-resources/course-evaluations/,"<a data-entity-substitution=""canonical"" data-entity-type=""node"" data-entity-uuid=""e37354ee-c962-4226-83c7-dd0e135fb224"" href=""/faculty-staff-resources/course-evaluations/calendar/"" title=""Course Evaluation Calendar"">calendar</a>","a[data-entity-substitution=""canonical""]",Equalified,2024-09-04T19:16:45.872+00:00,"violation: ""The link has insufficient color contrast of 1.99:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0577b1, surrounding text: #464343)"" | violation: The link has no styling (such as underline) to distinguish it from the surrounding text | violation: Link In Text Block Rule: Ensure links are distinguished from surrounding text in a way that does not rely on color. Links must be distinguishable without relying on color. More information: https://dequeuniversity.com/rules/axe/4.10/link-in-text-block?application=axe-puppeteer"
0713af04-47f5-4255-a85b-d8edbcefe9c0,https://registrar.duke.edu/student-resources/verifications/,"<a data-entity-substitution=""canonical"" data-entity-type=""node"" data-entity-uuid=""5dbb956f-6d9c-4f4c-9826-fbfc2d798712"" href=""/help-guides/enrollment-verification/"" title=""Help guide: Enrollment Verification"">see&nbsp;this guide</a>","a[data-entity-substitution=""canonical""]",Equalified,2024-09-04T19:16:41.832+00:00,"violation: The link has no styling (such as underline) to distinguish it from the surrounding text | violation: ""The link has insufficient color contrast of 1.99:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0577b1, surrounding text: #464343)"" | violation: Link In Text Block Rule: Ensure links are distinguished from surrounding text in a way that does not rely on color. Links must be distinguishable without relying on color. More information: https://dequeuniversity.com/rules/axe/4.10/link-in-text-block?application=axe-puppeteer"
0c783805-5ed6-40c0-ae3b-05693d5cb7b4,https://registrar.duke.edu/about/dukes-commitment-diversity-and-inclusion,"<button type=""submit"" class=""btn btn-primary col-1"">",.btn-primary,Equalified,2024-09-03T18:31:41.726+00:00,"violation: Element does not have inner text that is visible to screen readers | violation: Element has no title attribute | violation: ""Element's default semantics were not overridden with role=""""none"""" or role=""""presentation"""""" | violation: aria-label attribute does not exist or is empty | violation: Button Name Rule: Ensure buttons have discernible text. Buttons must have discernible text. More information: https://dequeuniversity.com/rules/axe/4.10/button-name?application=axe-puppeteer | violation: ""aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty"""
db966057-8262-476c-8618-3fa585816055,https://registrar.duke.edu/student-resources/replacement-diplomas/,"<a data-entity-substitution=""canonical"" data-entity-type=""node"" data-entity-uuid=""081a46a5-73c2-4907-9166-69581fc1e618"" href=""/student-resources/letters-authentication/"" title=""Letters of Authentication"">Letters of Authentication page</a>","a[data-entity-substitution=""canonical""]",Equalified,2024-09-04T19:17:38.072+00:00,"violation: ""The link has insufficient color contrast of 1.99:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0577b1, surrounding text: #464343)"" | violation: The link has no styling (such as underline) to distinguish it from the surrounding text | violation: Link In Text Block Rule: Ensure links are distinguished from surrounding text in a way that does not rely on color. Links must be distinguishable without relying on color. More information: https://dequeuniversity.com/rules/axe/4.10/link-in-text-block?application=axe-puppeteer"
b0869754-25a5-41d4-af32-64db6329c46b,https://registrar.duke.edu/student-resources/validate-certificate/,"<h3 class=""heading"" role=""heading"" aria-level=""2""></h3>",.paragraph__iframe > h3,Equalified,2024-09-04T19:16:45.682+00:00,"violation: Element has no title attribute | violation: ""aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty"" | violation: aria-label attribute does not exist or is empty"
2bdc7bcb-e6f2-4d98-8cb7-70ad83ae3f29,https://registrar.duke.edu/bulletins/,"<a href=""mailto:bulletins@duke.edu"" class="""">bulletins@duke.edu</a>","a[href$=""mailto:bulletins@duke.edu""]",Equalified,2024-09-04T19:16:45.632+00:00,"violation: Link In Text Block Rule: Ensure links are distinguished from surrounding text in a way that does not rely on color. Links must be distinguishable without relying on color. More information: https://dequeuniversity.com/rules/axe/4.10/link-in-text-block?application=axe-puppeteer | violation: The link has no styling (such as underline) to distinguish it from the surrounding text | violation: ""The link has insufficient color contrast of 1.99:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0577b1, surrounding text: #464343)"""
758ea318-b0a7-44d4-88bb-2a65cdc37c31,https://registrar.duke.edu/student-resources/course-evaluations/,"<a href=""mailto:assessment@duke.edu"" class="""">assessment@duke.edu</a>","a[href=""mailto:assessment@duke.edu""]",Equalified,2024-09-04T19:16:45.652+00:00,"violation: Link In Text Block Rule: Ensure links are distinguished from surrounding text in a way that does not rely on color. Links must be distinguishable without relying on color. More information: https://dequeuniversity.com/rules/axe/4.10/link-in-text-block?application=axe-puppeteer | violation: The link has no styling (such as underline) to distinguish it from the surrounding text | violation: ""The link has insufficient color contrast of 1.99:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0577b1, surrounding text: #464343)"""
9af645c7-b3df-4295-907f-71e1443fc237,https://registrar.duke.edu/data-reporting/data-requests/,"<a href=""mailto:anna.kourouniotis@duke.edu"" class="""">Anna Kourouniotis</a>",section > p:nth-child(2) > a,Equalified,2024-09-04T19:16:45.162+00:00,"violation: Link In Text Block Rule: Ensure links are distinguished from surrounding text in a way that does not rely on color. Links must be distinguishable without relying on color. More information: https://dequeuniversity.com/rules/axe/4.10/link-in-text-block?application=axe-puppeteer | violation: The link has no styling (such as underline) to distinguish it from the surrounding text | violation: ""The link has insufficient color contrast of 1.99:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0577b1, surrounding text: #464343)"""
